exp_key,RMSE_annual,RMSE_winter,R2_annual,R2_winter,Bias_annual,Bias_winter,n_preds,n_annual,n_winter,E_ZERO_RMSE_annual,Delta_vs_ZERO_annual,E_ZERO_RMSE_winter,Delta_vs_ZERO_winter
TL_CH_to_ISL_G10_Y1_seed4,1.582711608412042,0.887159365984219,0.6215893328224743,0.216052082470233,0.37407620781168494,0.21594441141933202,2444,1164,1280,2.750572565450484,-1.1678609570384417,1.2140721489408826,-0.3269127829566636
TL_CH_to_ISL_G10_Y1_seed5,1.538329124275382,0.9643555976908131,0.6425145916327858,0.07368576405565175,0.24154734506537415,0.10974845914170146,2444,1164,1280,2.750572565450484,-1.2122434411751017,1.2140721489408826,-0.24971655125006942
TL_CH_to_ISL_G10_Y1_seed6,2.1954302938053885,1.1312427261701499,0.27188647200309224,-0.2746634311812779,0.5755472468961146,0.4341290747979656,2444,1164,1280,2.750572565450484,-0.5551422716450953,1.2140721489408826,-0.08282942277073269
TL_CH_to_ISL_G10_Y1_seed7,1.9404956878373418,0.9150574035313246,0.431166508077352,0.16597204928951603,-0.5758893757904928,-0.07183162067085505,2444,1164,1280,2.750572565450484,-0.810076877613142,1.2140721489408826,-0.29901474540955797
TL_CH_to_ISL_G10_Y1_seed8,1.6750104961215213,0.9277705090835541,0.5761669098563974,0.1426363746170184,0.08141598725032151,0.12233623063657433,2444,1164,1280,2.750572565450484,-1.0755620693289625,1.2140721489408826,-0.2863016398573285
TL_CH_to_ISL_G10_Y1_seed9,1.9674586212406997,1.0628580352458665,0.41524895116134763,-0.12521223906594448,-0.45608263122257087,-0.05724548171274364,2444,1164,1280,2.750572565450484,-0.7831139442097841,1.2140721489408826,-0.15121411369501603
TL_CH_to_ISL_G10_Y20_seed1,1.1596052683244458,0.7778787769408543,0.7968671533962363,0.39729086709146444,-0.2032703832559979,-0.2548832334578037,2444,1164,1280,2.750572565450484,-1.590967297126038,1.2140721489408826,-0.4361933720000283
TL_CH_to_ISL_G10_Y20_seed10,1.1154834598887053,0.7437726503478103,0.8120310717868149,0.4489838393952239,-0.22074235243485965,-0.2335912865353748,2444,1164,1280,2.750572565450484,-1.6350891055617784,1.2140721489408826,-0.4702994985930723
TL_CH_to_ISL_G10_Y20_seed2,1.0884854897659655,0.7179813586154179,0.8210197612958373,0.4865356874129776,-0.0379824520079131,-0.10405714318621903,2444,1164,1280,2.750572565450484,-1.6620870756845183,1.2140721489408826,-0.49609079032546466
TL_CH_to_ISL_G10_Y20_seed3,1.2941477835227269,0.7380279911241711,0.746995910707718,0.45746270939697187,-0.3085459783366046,-0.19602883725892753,2444,1164,1280,2.750572565450484,-1.456424781927757,1.2140721489408826,-0.4760441578167115
