stake,yr,d1,d2,d3,lat,lon,elevation,rhow,rhos,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,RGIId,GLIMSId,Name
Bru,2013,08/10/2012,06/05/2013,02/10/2013,64.68336048,-15.92038617,776.78,493,,0.755,-5.363,-4.608,0.6255,-5.363,-4.7375,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2014,02/10/2013,06/05/2014,11/10/2014,64.68334136,-15.92038667,772.17,596,,0.822,-5.547,-4.725,0.822,-5.547,-4.725,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2015,11/10/2014,11/05/2015,23/10/2015,64.68334136,-15.92038667,772.17,487,,0.6037,-4.429,-3.8253,0.6037,-4.408,-3.8043,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2016,23/10/2015,07/05/2016,10/10/2016,64.68338081,-15.92042224,762.34,487,,0.628,-6.118,-5.49,0.607,-6.118,-5.511,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2017,10/10/2016,04/05/2017,24/10/2017,64.68307207,-15.92182607,755.84,660,,0.066,-5.767,-5.701,0.066,-5.767,-5.701,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2018,24/10/2017,08/05/2018,09/10/2018,64.68310568,-15.92193279,750.0709015,560,,0.649,-5.645,-4.996,0.649,-5.6345,-4.9855,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2019,09/10/2018,02/05/2019,19/10/2019,64.66246993,-15.9423406,896.74,670,,0.7772,-3.615,-2.8378,0.7667,-3.58,-2.8133,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2020,19/10/2019,30/04/2020,08/10/2020,64.66247901,-15.94244501,898.21,550,,0.96,-4.191,-3.231,0.925,-4.1735,-3.2485,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2021,08/10/2020,01/05/2021,15/10/2021,64.66249563,-15.94240624,894.71,540,,0.917,-5.075,-4.158,0.8995,-4.9525,-4.053,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bru,2022,15/10/2021,03/05/2022,17/10/2022,64.66246401,-15.94237544,893,540,,1.378,-3.502,-2.124,1.2555,-3.467,-2.2115,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,1996,,02/05/1996,05/09/1996,64.59916667,-15.998,1140,348.7912088,600,1.587,-1.563,0.024,1.587,-1.563,0.024,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,1997,05/09/1996,19/05/1997,20/09/1997,64.60040445,-16.0003634,1133.7,504.0983607,,1.23,-3.174,-1.944,1.23,-3.125,-1.895,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,1998,20/09/1997,04/05/1998,26/09/1998,64.59897517,-15.99771767,1135,488.9361702,,1.149,-1.59,-0.441,1.1,-1.45,-0.35,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,1999,26/09/1998,05/05/1999,22/09/1999,64.59925,-15.99756667,1139,484.2592593,600,1.569,-1.479,0.09,1.429,-1.234,0.195,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2000,22/09/1999,03/05/2000,14/09/2000,64.5995,-15.9975,1135,464,,1.03,-2.776,-1.746,0.785,-2.776,-1.991,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2001,14/09/2000,01/05/2001,17/09/2001,64.59983333,-15.99795,1139,474.7474747,600,1.88,-1.466,0.414,1.88,-1.431,0.449,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2002,17/09/2001,04/05/2002,13/09/2002,64.59983308,-15.99793996,1139,432.5648415,600,1.501,-1.249,0.252,1.466,-1.249,0.217,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2003,13/09/2002,07/05/2003,29/09/2003,64.59989049,-15.99826794,1138,500,,1.595,-2.375,-0.78,1.595,-2.312,-0.717,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2004,29/09/2003,29/04/2004,27/09/2004,64.59977725,-15.99815177,1138.4,558.041958,,1.596,-2.803,-1.207,1.533,-2.7505,-1.2175,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2005,27/09/2004,05/05/2005,05/10/2005,64.59985676,-15.99827669,1135.335,536.8181818,,1.181,-2.981,-1.8,1.1285,-2.785,-1.6565,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2006,05/10/2005,01/05/2006,23/09/2006,64.59977816,-15.99837248,1136.69,478.8,,1.149,-2.869,-1.72,0.953,-2.834,-1.881,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2007,23/09/2006,05/05/2007,07/10/2007,64.59970096,-15.9985276,1135.65,549,,1.214,-1.597,-0.383,1.179,-1.492,-0.313,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2008,07/10/2007,04/05/2008,02/10/2008,64.59975099,-15.9983918,1136.59,432,,1.315,-2.4,-1.085,1.21,-2.267,-1.057,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2009,02/10/2008,15/05/2009,13/10/2009,64.59977547,-15.99843405,1135.83,477,,1.451,-1.534,-0.083,1.318,-1.4115,-0.0935,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2010,13/10/2009,06/05/2010,06/10/2010,64.5998117,-15.99844028,1135.95,573,,1.604,-2.93,-1.326,1.4815,-2.9125,-1.431,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2011,06/10/2010,05/05/2011,20/10/2011,64.59990645,-15.9984804,1134.1,537,600,1.556,-1.2,0.356,1.5385,-1.067,0.4715,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2012,20/10/2011,09/05/2012,08/10/2012,64.59981936,-15.99829641,1134.979072,545,,1.536,-2.364,-0.828,1.403,-2.049,-0.646,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2013,08/10/2012,06/05/2013,02/10/2013,64.59982408,-15.99823734,1135.74,456,,1.61,-1.83,-0.22,1.295,-1.823,-0.528,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2014,02/10/2013,06/05/2014,11/10/2014,64.59985165,-15.99817114,1136.15,514.1,,2.08,-2.17,-0.09,2.073,-2.114,-0.041,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2015,11/10/2014,11/05/2015,23/10/2015,64.59985165,-15.99817114,1136.15,490,600,1.92,-1.29,0.63,1.864,-0.9575,0.9065,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2016,23/10/2015,07/05/2016,10/10/2016,64.59982991,-15.99793349,1138.09,450,,1.543,-2.182,-0.639,1.2105,-2.1785,-0.968,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2017,10/10/2016,05/05/2017,24/10/2017,64.59984517,-15.99824128,1137.18,562,,1.37,-1.928,-0.558,1.3665,-1.7985,-0.432,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2018,24/10/2017,08/05/2018,09/10/2018,64.59987267,-15.9982755,1137.82413,479,600,1.57,-1.505,0.065,1.4405,-1.19,0.2505,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2019,09/10/2018,02/05/2019,18/10/2019,64.59982326,-15.99821045,1138.16,598,,1.42922,-2.339,-0.90978,1.11422,-2.1185,-1.00428,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2020,18/10/2019,30/04/2020,08/10/2020,64.59992643,-15.99810411,1143.66,474,,1.67,-2.444,-0.774,1.4495,-2.3215,-0.872,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2021,08/10/2020,01/05/2021,15/10/2021,64.59984409,-15.99800344,1138.53,490,,1.529,-2.861,-1.332,1.4065,-2.644,-1.2375,RGI60-06.00377,G343733E64587N,Bruarjoekull
Bud,2022,15/10/2021,03/05/2022,17/10/2022,64.59981508,-15.99789331,1137.63,556,,1.762,-1.789,-0.027,1.545,-1.565,-0.02,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2006,,02/05/2006,23/09/2006,64.5667906,-15.99990009,1206.445,490.4,,,-2.17,-0.753,,-2.135,-0.718,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2007,23/09/2006,05/05/2007,07/10/2007,64.56700472,-16.00007088,1203.45,520,600,1.61,-1.286,0.324,1.575,-1.16,0.415,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2008,07/10/2007,05/05/2008,27/09/2008,64.56726446,-16.00013367,1203.85,510,,1.83,-2.177,-0.347,1.704,-2.177,-0.473,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2009,27/09/2008,15/05/2009,13/10/2009,64.56751888,-16.00018682,1202.16,470,600,1.74,-1.398,0.342,1.74,-1.2405,0.4995,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2010,13/10/2009,06/05/2010,06/10/2010,64.56776279,-16.00023966,1200.9,490,,1.67,-2.648,-0.978,1.5125,-2.5955,-1.083,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2014,02/10/2013,06/05/2014,11/10/2014,64.56848055,-16.0004271,1201.5,505,600,2.178,-1.746,0.432,2.178,-1.613,0.565,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2015,11/10/2014,12/05/2015,23/10/2015,64.56848055,-16.0004271,1201.5,440,600,1.98,-0.66,1.32,1.847,-0.59,1.257,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2016,23/10/2015,07/05/2016,10/10/2016,64.56843766,-16.00016909,1204.63,489,600,1.92,-1.788,0.132,1.85,-1.7775,0.0725,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2017,10/10/2016,05/05/2017,24/10/2017,64.56841617,-16.00016332,1203.97,526,600,1.56,-1.36,0.2,1.5495,-1.2235,0.326,RGI60-06.00377,G343733E64587N,Bruarjoekull
Gb2,2018,24/10/2017,08/05/2018,09/10/2018,64.56836965,-16.00025273,1204.746904,477,600,1.727,-1.528,0.199,1.5905,-1.178,0.4125,RGI60-06.00377,G343733E64587N,Bruarjoekull
S01,2005,,11/05/2005,,64.11453919,-17.87638852,751.2,500,600,0.545,,,0.545,,,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2006,01/10/2005,28/04/2006,25/09/2006,64.11436409,-17.87637922,747.46,635,,1.118,-4.439,-3.321,1.118,-4.439,-3.321,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2007,25/09/2006,07/05/2007,21/09/2007,64.10382404,-17.8334258,732.57,606,,0.376,-3.751,-3.375,0.376,-3.751,-3.375,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2008,21/09/2007,28/04/2008,13/12/2008,64.10378647,-17.83341672,728.77,603,,0.832,-5.312,-4.48,0.832,-5.067,-4.235,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2009,13/12/2008,09/05/2009,11/10/2009,64.10379138,-17.83342472,722.56,587,,0.428,-4.712,-4.284,0.183,-4.705,-4.522,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2010,11/10/2009,11/05/2010,11/01/2011,64.14556818,-17.82815698,870,765,,0.276,-5.163,-4.887,0.269,-5.128,-4.859,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2011,11/01/2011,09/05/2011,23/10/2011,64.11668555,-17.83328525,751.26,628,,1.11,-5.47,-4.36,1.075,-5.4175,-4.3425,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2012,23/10/2011,05/05/2012,12/10/2012,64.11673385,-17.83316745,747.5115632,529,,0.714,-4.548,-3.834,0.6615,-4.5305,-3.869,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2013,12/10/2012,04/05/2013,05/10/2013,64.11680199,-17.83305086,743.36,525,,0.935,-3.77,-2.835,0.9175,-3.77,-2.8525,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2014,05/10/2013,04/05/2014,14/10/2014,64.11686261,-17.83314744,740.4,664,,1.123,-4.534,-3.411,1.123,-4.5165,-3.3935,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2015,14/10/2014,07/05/2015,26/10/2015,64.11686261,-17.83314744,740.4,540,,1.238,-3.695,-2.457,1.2205,-3.66,-2.4395,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2016,26/10/2015,04/05/2016,15/10/2016,64.1168699,-17.83291663,733.23,630,,0.82,-5.521,-4.701,0.785,-5.521,-4.736,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2017,15/10/2016,06/05/2017,26/10/2017,64.116661,-17.83275592,728.42,595,,1.488,-4.478,-2.99,1.488,-4.478,-2.99,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2018,26/10/2017,12/05/2018,10/10/2018,64.11669544,-17.8327794,724.0657141,648,,0.96,-3.651,-2.691,0.96,-3.4865,-2.5265,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2019,10/10/2018,05/05/2019,29/11/2019,64.11669486,-17.83280477,719.39,0,,0,-6.129,-6.129,-0.1645,-6.129,-6.2935,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2020,29/11/2019,03/05/2020,10/10/2020,64.11691591,-17.83291571,715.14,542,,0.601,-5.416,-4.815,0.601,-5.416,-4.815,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2021,10/10/2020,04/05/2021,27/11/2021,64.11693699,-17.83291523,709.69,665,,0.432,-5.454,-5.022,0.432,-5.4015,-4.9695,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S01,2022,27/11/2021,07/05/2022,18/10/2022,64.11669502,-17.83283617,704.09,562,,0.607,-5.152,-4.545,0.5545,-5.152,-4.5975,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,1992,,27/04/1992,03/10/1992,64.2085404,-17.84918859,1054.7,479.1208791,600,2.18,-2.1,0.08,2.18,-2.1,0.08,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2005,,11/05/2005,01/10/2005,64.20853281,-17.8493171,1022.51,547.5113122,,1.21,-3.163,-1.953,1.21,-3.114,-1.904,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2006,01/10/2005,28/04/2006,25/09/2006,64.20859331,-17.84928791,1024.03,502,,1.456,-2.99,-1.534,1.407,-2.99,-1.583,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2007,25/09/2006,07/05/2007,21/09/2007,64.20267537,-17.81729254,1022.05,555,,1.375,-2.788,-1.413,1.375,-2.788,-1.413,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2008,21/09/2007,28/04/2008,13/12/2008,64.20263078,-17.81727098,1020.78,518,,1.902,-3.95,-2.048,1.902,-3.67,-1.768,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2009,13/12/2008,09/05/2009,11/10/2009,64.20262965,-17.81713246,1017.93,566.6,,2.023,-3.166,-1.143,1.743,-3.159,-1.416,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2010,11/10/2009,11/05/2010,11/01/2011,64.20253494,-17.81723536,1015.8,652,,0.8286,-5.788,-4.9594,0.8216,-5.613,-4.7914,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2011,11/01/2011,09/05/2011,23/10/2011,64.20238759,-17.81730757,1012.73,613,,2.107,-4.648,-2.541,1.932,-4.487,-2.555,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2012,23/10/2011,05/05/2012,12/10/2012,64.20259967,-17.81629474,1011.255019,550,,1.244,-3.917,-2.673,1.083,-3.763,-2.68,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2013,12/10/2012,04/05/2013,05/10/2013,64.20258769,-17.81615607,1009.48,462,,0.86,-2.561,-1.701,0.706,-2.5505,-1.8445,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2014,05/10/2013,04/05/2014,14/10/2014,64.20272721,-17.81610313,1009.79,597,,1.606,-3.82,-2.214,1.5955,-3.645,-2.0495,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2015,14/10/2014,07/05/2015,26/10/2015,64.20272721,-17.81610313,1009.79,485,,1.859,-2.462,-0.603,1.684,-2.3885,-0.7045,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2016,26/10/2015,04/05/2016,15/10/2016,64.20276472,-17.81601628,1008.7,525,,1.62,-3.672,-2.052,1.5465,-3.672,-2.1255,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2017,15/10/2016,06/05/2017,26/10/2017,64.20271319,-17.81599029,1007.56,572,,2.232,-3.625,-1.393,2.232,-3.6075,-1.3755,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2018,26/10/2017,12/05/2018,10/10/2018,64.20264992,-17.81608195,1006.394822,565,,2.06,-2.42,-0.36,2.0425,-2.21,-0.1675,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2019,10/10/2018,05/05/2019,21/10/2019,64.20258452,-17.81630713,1004.94,588,,1.17012,-4.905,-3.73488,0.96012,-4.905,-3.94488,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2020,21/10/2019,03/05/2020,10/10/2020,64.20266042,-17.81637284,1003.28,556,,2.124,-2.844,-0.72,2.124,-2.76,-0.636,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2021,10/10/2020,04/05/2021,27/11/2021,64.20265004,-17.81631028,1002.01,542,,0.905,-3.776,-2.871,0.821,-3.601,-2.78,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S02,2022,27/11/2021,07/05/2022,18/10/2022,64.20269891,-17.81633948,1001.41,616,,1.972,-3.709,-1.737,1.797,-3.709,-1.912,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,1992,,27/04/1992,03/10/1992,64.27010272,-17.80405927,1200.7,439.9224806,600,2.27,0,2.27,2.27,0,2.27,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,1993,03/10/1992,09/05/1993,07/09/1993,64.27056649,-17.80219797,1203.3,479.6573876,600,2.24,-0.92,1.32,2.24,-0.92,1.32,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2005,,11/05/2005,01/10/2005,64.26982267,-17.8043212,1167.32,480.5243446,,1.283,-2.435,-1.152,1.283,-2.365,-1.082,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2006,01/10/2005,28/04/2006,25/09/2006,64.26975246,-17.80428793,1169.2,498,,1.76,-2.075,-0.315,1.69,-2.075,-0.385,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2007,25/09/2006,07/05/2007,21/09/2007,64.2698389,-17.80420635,1168.35,546,,1.765,-2.539,-0.774,1.765,-2.469,-0.704,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2008,21/09/2007,28/04/2008,13/12/2008,64.26994489,-17.80453755,1167.86,540,,1.929,-3.27,-1.341,1.859,-2.99,-1.131,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2009,13/12/2008,09/05/2009,11/10/2009,64.26996775,-17.80438196,1167.42,470,,1.79,-2.213,-0.423,1.51,-2.108,-0.598,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2010,11/10/2009,10/05/2010,10/10/2010,64.26994987,-17.80431422,1164.82,611,,1.289,-3.707,-2.418,1.184,-3.7,-2.516,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2012,23/10/2011,05/05/2012,12/10/2012,64.27000662,-17.80378481,1160.962432,518,,1.725,-3.188,-1.463,1.725,-2.978,-1.253,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2013,12/10/2012,04/05/2013,05/10/2013,64.27000121,-17.80369465,1160,466,,1.147,-1.477,-0.33,0.937,-1.3895,-0.4525,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2014,05/10/2013,04/05/2014,14/10/2014,64.26996182,-17.80361731,1159.64,536,,1.415,-2.873,-1.458,1.3275,-2.698,-1.3705,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2015,14/10/2014,07/05/2015,26/10/2015,64.26996182,-17.80361731,1159.64,499,600,2.234,-1.562,0.672,2.059,-1.4675,0.5915,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2016,26/10/2015,04/05/2016,15/10/2016,64.26956874,-17.80342865,1160.17,494,,1.624,-2.821,-1.197,1.5295,-2.821,-1.2915,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2017,15/10/2016,06/05/2017,26/10/2017,64.26970759,-17.80337059,1160.54,588,,2.36,-2.387,-0.027,2.36,-2.3345,0.0255,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2018,26/10/2017,12/05/2018,10/10/2018,64.26977104,-17.8032067,1160.834675,455,600,1.965,-1.548,0.417,1.9125,-1.338,0.5745,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2019,10/10/2018,05/05/2019,21/10/2019,64.26955863,-17.8033779,1160.27,573,,1.62732,-3.835,-2.20768,1.41732,-3.7475,-2.33018,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2020,21/10/2019,03/05/2020,10/10/2020,64.26961385,-17.80316539,1158.43,514,,1.77,-1.932,-0.162,1.6825,-1.792,-0.1095,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2021,10/10/2020,04/05/2021,20/10/2021,64.26961095,-17.80328089,1157.91,529,,1.482,-2.508,-1.026,1.342,-2.445,-1.103,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S04,2022,20/10/2021,07/05/2022,18/10/2022,64.26964319,-17.80313295,1158.43,540,,1.994,-3.065,-1.071,1.931,-3.002,-1.071,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S05,1992,,28/04/1992,,64.35554025,-17.55004795,1499,440.625,,2.82,,,2.82,,,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S05,2017,,06/05/2017,26/10/2017,64.34158196,-17.56670144,1451.97,519,600,3.35,-1.137,2.213,3.35,-0.8395,2.5105,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S05,2018,26/10/2017,12/05/2018,10/10/2018,64.3416373,-17.56663404,1452.999169,455,600,2.382,-0.82,1.562,2.0845,-0.5715,1.513,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S05,2019,10/10/2018,04/05/2019,21/10/2019,64.34167422,-17.56662149,1453.86,492,600,2.61252,-1.97052,0.642,2.36402,-1.86552,0.4985,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S05,2020,21/10/2019,03/05/2020,10/10/2020,64.34187202,-17.56670821,1451.86,467,600,1.91,-0.89,1.02,1.805,-0.575,1.23,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S05,2021,10/10/2020,04/05/2021,17/10/2021,64.34185479,-17.56662571,1451.42,446,600,1.734,-1.02,0.714,1.419,-0.9325,0.4865,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
S05,2022,17/10/2021,07/05/2022,18/10/2022,64.34191245,-17.56659475,1452.98,485,600,2.845,-1.7604,1.0846,2.7575,-1.6064,1.1511,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,1986,,03/05/1986,21/09/1986,64.37804988,-17.70303237,1401.8,470,600,2.021,-0.509,1.512,2.021,-0.509,1.512,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,1992,,02/05/1992,04/10/1992,64.37821862,-17.70172717,1408.6,487.394958,,2.32,,,2.32,,,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,1993,04/10/1992,10/05/1993,08/09/1993,64.37851507,-17.70035787,1407.8,490.234375,600,2.51,-0.52,1.99,2.51,-0.52,1.99,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,1994,08/10/1993,09/04/1994,15/09/1994,64.37807268,-17.69914178,1402.4,528.2651072,600,2.71,-0.96,1.75,2.71,-0.96,1.75,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,1998,,29/04/1998,16/09/1998,64.37247467,-17.713947,1340,443.3962264,,1.175,-1.462,-0.287,1.175,-1.4445,-0.2695,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,1999,16/09/1998,29/04/1999,23/09/1999,64.37246667,-17.71415,1341,450,600,1.441,-1.018,0.423,1.4235,-1.018,0.4055,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2000,23/09/1999,05/05/2000,15/09/2000,64.37246667,-17.71416667,1341,518,600,1.741,-1.675,0.066,1.741,-1.675,0.066,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2001,15/09/2000,24/04/2001,16/09/2001,64.37238333,-17.71446667,1340,475,600,1.273,-1.159,0.114,1.273,-1.1415,0.1315,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2002,16/09/2001,01/05/2002,12/09/2002,64.37240166,-17.71423618,1344.9,475.6232687,,1.717,-2.062,-0.345,1.6995,-2.062,-0.3625,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2003,12/09/2002,29/04/2003,25/09/2003,64.37286763,-17.71493965,1344.3,500,600,2.05,-1.774,0.276,2.05,-1.6235,0.4265,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2004,25/09/2003,23/04/2004,28/09/2004,64.372573,-17.71313279,1344.09,508.507135,600,1.853,-1.328,0.525,1.7025,-1.2265,0.476,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2005,28/09/2004,30/04/2005,01/10/2005,64.37228637,-17.71416939,1346.05,478.9473684,600,2.002,-1.018,0.984,1.9005,-0.9305,0.97,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2006,01/10/2005,28/04/2006,24/09/2006,64.37220679,-17.71435824,1347.41,489,600,1.91,-1.474,0.436,1.8225,-1.474,0.3485,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2007,24/09/2006,06/05/2007,09/10/2007,64.37210208,-17.71461177,1348.55,552,600,2.21,-1.514,0.696,2.21,-1.4615,0.7485,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2008,09/10/2007,28/04/2008,28/09/2008,64.37201861,-17.71491402,1349.15,490,600,1.999,-1.708,0.291,1.9465,-1.603,0.3435,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2009,28/09/2008,10/05/2009,15/10/2009,64.37191909,-17.71525824,1349.24,464,600,1.768,-1.338,0.43,1.663,-1.198,0.465,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
T05,2010,15/10/2009,04/05/2010,09/10/2010,64.37183346,-17.71555044,1348.55,448,,1.254,-3.684,-2.43,1.114,-3.565,-2.451,RGI60-06.00416,G342298E64282N,Sidujoekull/Skaftarjoekull
